discomfort,ev_lmt_bef,ev_lmt_aft,ev_lmt_fnl,ev_deviation,ev_deviation_per,,ev_mean,ev_median,ev_mode,ev_std,ev_.25,ev_.5,ev_.75,ev_fnl,ev_dev,ls_mean,ls_median,ls_mode,ls_std,ls_.25,ls_.5,ls_.75,ls_fnl,ls_dev,omega_mean,omega_median,omega_mode,omega_std,omega_.25,omega_.5,omega_.75,omega_fnl,omega_dev,pos_mean,pos_median,pos_mode,pos_std,pos_.25,pos_.5,pos_.75,pos_fnl,pos_dev,lb_mean,lb_median,lb_mode,lb_std,lb_.25,lb_.5,lb_.75,lb_fnl,lb_dev,edir_mean,edir_median,edir_mode,edir_std,edir_.25,edir_.5,edir_.75,edir_fnl,edir_dev,eindir_mean,eindir_median,eindir_mode,eindir_std,eindir_.25,eindir_.5,eindir_.75,eindir_fnl,eindir_dev,log_gc_mean,log_gc_median,log_gc_mode,log_gc_std,log_gc_.25,log_gc_.5,log_gc_.75,log_gc_fnl,log_gc_dev,dgp_mean,dgp_median,dgp_mode,dgp_std,dgp_.25,dgp_.5,dgp_.75,dgp_fnl,dgp_dev,cgi_mean,cgi_median,cgi_mode,cgi_std,cgi_.25,cgi_.5,cgi_.75,cgi_fnl,cgi_dev,dgi_mean,dgi_median,dgi_mode,dgi_std,dgi_.25,dgi_.5,dgi_.75,dgi_fnl,dgi_dev,dgi_mod_mean,dgi_mod_median,dgi_mod_mode,dgi_mod_std,dgi_mod_.25,dgi_mod_.5,dgi_mod_.75,dgi_mod_fnl,dgi_mod_dev,av_lum_mean,av_lum_median,av_lum_mode,av_lum_std,av_lum_.25,av_lum_.5,av_lum_.75,av_lum_fnl,av_lum_dev,med_lum_mean,med_lum_median,med_lum_mode,med_lum_std,med_lum_.25,med_lum_.5,med_lum_.75,med_lum_fnl,med_lum_dev,ugr_mean,ugr_median,ugr_mode,ugr_std,ugr_.25,ugr_.5,ugr_.75,ugr_fnl,ugr_dev,ugp_mean,ugp_median,ugp_mode,ugp_std,ugp_.25,ugp_.5,ugp_.75,ugp_fnl,ugp_dev,ugr_exp_mean,ugr_exp_median,ugr_exp_mode,ugr_exp_std,ugr_exp_.25,ugr_exp_.5,ugr_exp_.75,ugr_exp_fnl,ugr_exp_dev,av_lum_cie_mean,av_lum_cie_median,av_lum_cie_mode,av_lum_cie_std,av_lum_cie_.25,av_lum_cie_.5,av_lum_cie_.75,av_lum_cie_fnl,av_lum_cie_dev
No,810,810,810,0,0,,901.538142,905.488724,863.715462,11.94044478,900.004185,905.488724,908.6938395,864.983038,0.053873543,10721.8975,10729.95381,10546.758,46.54169024,10706.48,10729.95381,10749.91283,10666.69459,0.024113896,0.070935984,0.0709501,0.069444029,0.000402356,0.070747496,0.0709501,0.071244389,0.070606363,0.02988952,2.316889085,2.316543,2.316543,0.000384019,2.316543,2.316543,2.31731,2.316543,0.000331047,67.9407917,68.9894695,57.982316,2.957446396,68.47866,68.9894695,69.33971675,58.441272,0.17215397,688.0958465,689.31411,666.637198,5.584078842,684.1924295,689.31411,692.6851035,681.384365,0.040279714,213.4422921,216.7368106,182.156818,9.29109187,215.1320552,216.7368106,217.8371447,183.5986708,0.17215397,0.742522077,0.740028878,0.738317017,0.006936232,0.739634215,0.740028878,0.740507774,0.764887353,0.038532389,0.281083816,0.281128052,0.279705776,0.000317214,0.280924034,0.281128052,0.281303307,0.280991163,0.006424269,31.22836283,31.22973385,31.07455413,0.043050731,31.2077622,31.22973385,31.24805071,31.30120344,0.008019003,21.96862833,21.95796861,21.86965745,0.04739473,21.94610667,21.95796861,21.9719621,22.09927997,0.01102189,21.15930699,21.16019795,21.08846768,0.018536217,21.15173312,21.16019795,21.16817833,21.18610635,0.00525263,174.3731774,175.145501,167.519314,2.048272218,173.8896515,175.145501,175.702939,168.6665235,0.050320761,26.3267331,26.5803175,21.263419,1.016035061,26.275911,26.5803175,26.77498025,24.163854,0.24029738,29.98267352,29.93540945,29.78139965,0.154040386,29.91187805,29.93540945,29.9669979,30.45141599,0.023117906,0.685091602,0.684405109,0.682141412,0.002241511,0.684060002,0.684405109,0.68486795,0.691903245,0.014735,22.21937966,22.19155105,21.9995712,0.121474869,22.15732786,22.19155105,22.22650794,22.56256817,0.026520651,286.9685034,288.2260127,274.9291704,3.80076162,286.4802297,288.2260127,289.2462326,275.3326524,0.053873543
No,1610,1540,1575,-70,0.043478261,,1708.007093,1713.142387,1624.496565,25.89129785,1686.780674,1713.142387,1730.037569,1671.153752,0.071105784,10777.8364,10785.51479,10513.96138,125.5215677,10705.13998,10785.51479,10877.00049,10749.78328,0.043760526,0.153357814,0.153401027,0.1514993,0.000722773,0.152903369,0.153401027,0.153932894,0.152964684,0.01950859,2.674663,2.674663,2.674663,2.23E-15,2.674663,2.674663,2.674663,2.674663,0,110.223305,111.5273575,99.245793,3.049939656,109.6251453,111.5273575,112.3484642,100.6453535,0.123999439,1361.730362,1361.913672,1312.706705,21.90204003,1348.958281,1361.913672,1379.023264,1354.967043,0.062068584,346.2767252,350.373527,311.7898542,9.581668018,344.397551,350.373527,352.9531099,316.1867032,0.123999439,0.511419248,0.510294547,0.509344567,0.003138938,0.509960879,0.510294547,0.510632962,0.52142571,0.026531116,0.307208303,0.307392941,0.303190285,0.001480515,0.306239419,0.307392941,0.308497958,0.305963605,0.020082594,32.28539824,32.2843572,32.10055134,0.090811608,32.22930692,32.2843572,32.34481124,32.32047874,0.012012066,21.88221349,21.8863325,21.78265248,0.05526503,21.85100827,21.8863325,21.90645554,21.97076606,0.01266627,20.91545777,20.91423935,20.83178781,0.040793389,20.89042902,20.91423935,20.94228366,20.93133448,0.008346785,360.4811289,361.4812885,344.572029,5.256983426,356.5002023,361.4812885,364.8416055,354.556891,0.06549686,60.20885424,60.553727,55.187618,1.133548821,59.86130425,60.553727,60.9245725,56.6338085,0.107719655,30.01603493,30.00332237,29.84156229,0.122041195,29.94642932,30.00332237,30.05428809,30.30249394,0.020752596,0.685581796,0.685399567,0.683027114,0.001776547,0.684566626,0.685399567,0.686144353,0.689748268,0.01322129,24.45481735,24.45348376,24.27034259,0.11379184,24.39531425,24.45348376,24.5073773,24.67419008,0.0236289,543.6755432,545.3101582,517.0933167,8.241456072,536.9189643,545.3101582,550.6880616,531.9447604,0.071105784
No,980,920,950,-60,0.06122449,,1041.043742,1045.845287,1004.311783,23.20320879,1016.085481,1045.845287,1058.430348,1024.955183,0.070837613,6971.250665,6980.304246,6725.859334,142.7204276,6848.86738,6980.304246,7069.362988,6965.620821,0.067973844,0.137347371,0.137354137,0.137396821,0.00039057,0.137078974,0.137354137,0.1375618,0.137221378,0.010039631,2.678343072,2.677974,2.677974,0.003065746,2.677974,2.677974,2.677974,2.677974,0.009508117,80.29455936,81.702238,72.165414,2.914122074,78.85422,81.702238,82.374043,75.5704565,0.139595772,788.79094,789.729951,758.018633,18.14814381,773.944837,789.729951,800.942653,787.5435895,0.075712599,252.2527978,256.6751507,226.7143345,9.154984501,247.7278383,256.6751507,258.7856883,237.411591,0.139595772,0.4939794,0.492381735,0.487745791,0.0047235,0.491767016,0.492381735,0.493687107,0.501734969,0.050623239,0.266456577,0.266583501,0.264063747,0.001394526,0.265185841,0.266583501,0.267459673,0.266224139,0.017118833,29.30692746,29.30491655,29.08322292,0.130705032,29.24302581,29.30491655,29.38121361,29.34649257,0.017966377,20.37464483,20.37805562,20.25105463,0.080443286,20.34302304,20.37805562,20.40705433,20.4466139,0.019196337,19.4971427,19.49632889,19.38484569,0.065288286,19.46319014,19.49632889,19.5340489,19.51537457,0.01338954,218.8137426,219.753813,211.073691,4.783222751,213.925279,219.753813,222.312929,216.1954595,0.070166365,36.41893954,36.418493,34.986546,0.576001395,36.080452,36.418493,36.847095,35.4781975,0.069970983,27.69658456,27.67702589,27.47099006,0.159220621,27.62350789,27.67702589,27.77467073,27.89801066,0.02994143,0.650335216,0.65003286,0.64677225,0.002497157,0.649187898,0.65003286,0.651570919,0.653467531,0.019985907,21.92899801,21.92198784,21.73149248,0.140174508,21.86916319,21.92198784,21.98508029,22.08063142,0.031908827,331.3745149,332.9028943,319.6823693,7.385810748,323.4300538,332.9028943,336.9088436,326.2533676,0.070837613
Yes,380,420,400,40,0.105263158,,460.3827703,463.942316,403.227968,16.86077481,453.0159618,463.942316,470.662734,426.6824735,0.169276446,6674.950089,6663.882754,6361.643145,181.3760932,6519.228649,6663.882754,6830.702815,6677.289583,0.094576419,0.053961936,0.053883823,0.053379944,0.00080181,0.05326168,0.053883823,0.054764503,0.053977779,0.046087809,2.443992205,2.435315,2.435315,0.019050185,2.435315,2.435315,2.469591,2.452453,0.035500113,45.54881094,46.389928,33.67046,3.152111839,45.91691725,46.389928,46.9501465,35.0149435,0.346013994,317.2869583,317.78176,297.006025,11.5812774,307.20504,317.78176,326.713626,316.6797825,0.124012393,143.0958098,145.738257,105.7788698,9.902651396,144.2522499,145.738257,147.4982353,110.0026893,0.346013994,0.717455138,0.711675438,0.704686696,0.014595263,0.708586663,0.711675438,0.719609552,0.765783715,0.087462535,0.25288685,0.252842118,0.251019912,0.001198691,0.251853139,0.252842118,0.253858887,0.255345206,0.022586087,27.6481625,27.64898424,27.36843485,0.17080096,27.50498942,27.64898424,27.79131834,27.88553074,0.027782948,19.75431144,19.75193641,19.56542172,0.12227266,19.65143533,19.75193641,19.83662353,20.03617277,0.030397573,19.13009287,19.13550534,18.98864198,0.084522157,19.06590128,19.13550534,19.18575131,19.21319502,0.019454466,91.35793454,91.485533,80.323348,3.653223592,89.4852275,91.485533,94.049738,85.6251265,0.179287317,13.72037129,13.5048765,10.767705,1.056008181,13.20041975,13.5048765,14.808107,12.0054575,0.344277272,26.76091344,26.68275604,26.38468324,0.297623735,26.51991316,26.68275604,26.94262889,27.64077207,0.055870445,0.635356702,0.634108669,0.629242342,0.004803543,0.631455335,0.634108669,0.638316749,0.649446718,0.037742195,18.30841532,18.28176506,17.95051567,0.241097142,18.10132976,18.28176506,18.48118583,18.92271894,0.067623206,146.5443872,147.6774258,128.3514486,5.366951311,144.1994592,147.6774258,149.8166013,135.8172496,0.169276446
Yes,830,830,830,0,0,,885.8190369,911.948306,763.747746,52.27225768,832.440764,911.948306,931.873045,840.6804685,0.211947394,7046.189408,7046.793881,6799.174354,144.6994135,6932.127692,7046.793881,7166.277652,7043.966455,0.069482123,0.129169487,0.129415516,0.129021911,0.002531634,0.129100139,0.129415516,0.129733097,0.129269616,0.167996031,3.547763855,3.124259,3.124259,0.537266257,3.124259,3.124259,4.22653,3.6753945,0.314236247,71.75732097,73.291639,60.811829,3.80415289,69.986197,73.291639,74.498132,61.46788,0.253192159,660.3867613,681.695826,515.624063,45.78774375,613.163048,681.695826,698.032112,647.573425,0.300929453,225.4322724,230.2524747,191.0459952,11.95109877,219.8681223,230.2524747,234.0427842,193.1070402,0.253192159,0.417640353,0.448859013,0.358124516,0.043014806,0.365076535,0.448859013,0.449565687,0.424517781,0.267482266,0.250336962,0.254715111,0.238921614,0.006836975,0.242222713,0.254715111,0.255932415,0.248318676,0.073441002,27.48893391,28.09135799,25.98222684,0.866447551,26.44654268,28.09135799,28.17782006,27.38589898,0.084965818,18.56389193,19.25159518,17.15754457,0.941582549,17.43338793,19.25159518,19.30968923,18.50297796,0.122300574,17.78113572,18.43583901,16.63391775,0.879860965,16.69268867,18.43583901,18.47927213,17.61303106,0.108464668,208.6342917,209.235694,190.471433,5.308238262,205.837898,209.235694,212.450015,203.3442325,0.126221202,36.43248261,35.516002,30.705592,2.32103562,34.842053,35.516002,38.988282,34.79775,0.267210009,26.07269082,26.6303179,24.17885594,0.859031043,25.07499173,26.6303179,26.7169063,26.36152908,0.114769432,0.623933542,0.633255631,0.591945975,0.014291183,0.607366151,0.633255631,0.634663503,0.628723845,0.080209274,19.70176316,20.46796955,17.32141709,1.106535254,18.41727903,20.46796955,20.56399615,19.81512068,0.179794475,281.9649568,290.2821615,243.1084581,16.63877639,264.9741248,290.2821615,296.6244029,267.5969042,0.211947394
Yes,700,750,725,50,0.071428571,,786.7114971,788.246146,725.268921,18.10625091,779.383124,788.246146,799.3690945,751.547049,0.105909193,11180.89817,11188.18398,11051.92059,71.05684967,11119.76724,11188.18398,11237.55608,11199.96103,0.024455392,0.064093593,0.064097521,0.061307695,0.000966471,0.063369566,0.064097521,0.064936365,0.063770077,0.066870021,2.799055179,2.792413,2.792413,0.01019224,2.792413,2.792413,2.802435,2.807657,0.012793603,65.40361031,66.51870544,54.75482815,3.194992311,66.059218,66.51870544,66.804376,55.05095731,0.189943901,581.2547805,581.776764,552.510572,12.75310046,571.119263,581.776764,592.322174,578.621117,0.083133135,205.4715017,208.9746763,172.0173659,10.03736437,207.531154,208.9746763,209.8721369,172.9476831,0.189943901,0.69313499,0.690532333,0.684048243,0.008654504,0.689725799,0.690532333,0.691542879,0.720252094,0.0578822,0.269809757,0.269915341,0.268050365,0.0008158,0.269125878,0.269915341,0.270591555,0.270234954,0.013035836,29.99955068,30.00032099,29.78907549,0.099659546,29.92199561,30.00032099,30.0878929,30.12225059,0.016460987,20.6637738,20.66945,20.49866664,0.077616394,20.60281956,20.66945,20.72290956,20.81275174,0.0206631,19.99371195,20.00503177,19.85922755,0.055572945,19.95171049,20.00503177,20.04266867,20.02811067,0.013113443,169.0276056,169.249212,156.469019,3.586197149,167.384128,169.249212,171.54615,162.4323885,0.100928034,28.97041451,29.080543,24.04371,1.108384531,28.730916,29.080543,29.620196,25.6525935,0.21465492,28.74066722,28.69926399,28.47305687,0.189540867,28.60362218,28.69926399,28.82667442,29.30712866,0.035191219,0.666526465,0.665903255,0.662435594,0.002879245,0.664440184,0.665903255,0.667845283,0.675088406,0.022967091,20.35779603,20.34572072,20.05898058,0.173367587,20.21963396,20.34572072,20.49669497,20.75913284,0.046058714,250.4180471,250.906541,230.8602677,5.763398666,248.0853535,250.906541,254.4470855,239.2248556,0.105909193
Yes,1370,1420,1395,50,0.03649635,,1482.423383,1485.689231,1423.060264,19.17099356,1472.375772,1485.689231,1494.68906,1463.867325,0.057657377,11337.82583,11348.96615,11189.84992,75.52478468,11275.58929,11348.96615,11398.58878,11320.83301,0.023142223,0.148700273,0.14872223,0.147079617,0.00087761,0.148034448,0.14872223,0.149508753,0.148662302,0.02090843,3.838583708,3.843413,3.843413,0.008517031,3.843413,3.843413,3.843413,3.8336035,0.005111,104.2831711,105.041549,93.092972,2.623395782,104.587281,105.041549,105.318981,98.8252685,0.140063999,1154.808134,1156.72449,1129.98264,14.61570682,1143.153881,1156.72449,1168.300531,1153.398585,0.040127625,327.6152441,329.9977587,292.4601969,8.241640917,328.5706336,329.9977587,330.869337,310.4687375,0.140063999,0.402318774,0.401022439,0.40016496,0.002931077,0.400625032,0.401022439,0.403415668,0.408476544,0.033081442,0.283951116,0.28409622,0.281425881,0.001048811,0.283234397,0.28409622,0.284654563,0.283427159,0.014483678,30.10287824,30.09437823,29.99402971,0.070396504,30.05078832,30.09437823,30.16694205,30.1418758,0.007497509,19.56724208,19.55611003,19.49989839,0.047625171,19.52970296,19.55611003,19.61078991,19.62920296,0.008471993,18.76620794,18.75770803,18.71574328,0.037659957,18.73932646,18.75770803,18.7897791,18.78609205,0.006194966,369.2506155,370.242088,357.130894,4.482151591,366.351338,370.242088,372.032097,365.8414955,0.052376666,66.05470083,66.213063,61.055989,1.192765121,65.51011,66.213063,66.483043,63.9827165,0.119236132,27.94299328,27.91459916,27.82011425,0.098826757,27.8706965,27.91459916,28.00578547,28.1318172,0.014181913,0.654208986,0.6537669,0.65228514,0.001543633,0.653078939,0.6537669,0.655192792,0.657155484,0.009454904,21.7136009,21.69378988,21.56926776,0.094611067,21.63806443,21.69378988,21.7893959,21.86299806,0.015714261,471.8700182,472.90957,452.9741507,6.102316777,468.6717644,472.90957,475.7743046,465.9634416,0.057657377
Yes,920,850,885,-70,0.076086957,,987.4987226,990.251865,943.988749,11.30725047,979.977723,990.251865,996.550699,956.71411,0.058233716,8045.078756,8048.521077,7927.998306,60.73556911,7995.450618,8048.521077,8098.948979,8030.17202,0.025723947,0.135322269,0.135303062,0.135147645,0.000107216,0.135248863,0.135303062,0.135384219,0.135457934,0.004157209,3.904010753,3.908761,3.908761,0.012654359,3.888219,3.908761,3.908761,3.916411,0.014486897,79.88303658,81.069753,69.484617,2.902955874,79.866371,81.069753,81.40456,70.2507925,0.152037222,736.5387581,736.85561,724.989994,6.184208344,731.495093,736.85561,741.99636,736.014732,0.029936613,250.9599609,254.6881405,218.2923623,9.119904847,250.9076044,254.6881405,255.7399677,220.6993736,0.152037222,0.388169303,0.386262469,0.381745595,0.004355331,0.385831459,0.386262469,0.388523285,0.401140795,0.059593288,0.253600117,0.253626149,0.252276992,0.000429866,0.253225768,0.253626149,0.253936072,0.252983843,0.007646224,27.67313589,27.67766033,27.56805389,0.048859829,27.64242911,27.67766033,27.69700756,27.74982705,0.009689951,18.29016193,18.28310758,18.21510317,0.046263997,18.26531562,18.28310758,18.29509721,18.41090658,0.013496393,17.55683337,17.55695656,17.48665032,0.023326913,17.54442357,17.55695656,17.56947275,17.57408273,0.00787577,246.9655489,247.232293,238.099708,2.097392216,245.597933,247.232293,248.589731,241.979315,0.049677508,44.3273524,44.122457,41.617706,0.75977176,43.91824,44.122457,45.009284,42.8809705,0.090143169,26.04141101,26.00668834,25.92537819,0.133884161,25.98186924,26.00668834,26.02235953,26.45363539,0.023072834,0.623581773,0.623010704,0.621661439,0.002205347,0.622599183,0.623010704,0.623270396,0.630370924,0.01587124,19.59261229,19.56744967,19.48758586,0.10326592,19.54100376,19.56744967,19.58622106,19.90136833,0.024512831,314.330606,315.2069584,300.4809513,3.599209609,311.9365975,315.2069584,317.2119396,304.5315595,0.058233716
Yes,740,700,720,-40,0.054054054,,796.9751364,799.86659,752.248866,12.72582801,789.026886,799.86659,807.291253,765.6448505,0.076064667,10599.79939,10599.67632,10443.71608,89.08962397,10531.51488,10599.67632,10678.45542,10599.33926,0.029004876,0.06920393,0.069216965,0.068673876,0.000296758,0.06893327,0.069216965,0.069461939,0.069075413,0.014910353,2.785870732,2.78253,2.78253,0.004708311,2.78253,2.78253,2.792413,2.78253,0.003547544,64.13780351,65.503913,53.902234,3.10207163,64.266414,65.503913,65.7106215,54.4211935,0.18774285,595.4802812,595.601303,582.910003,7.29207533,589.3125825,595.601303,601.9165845,594.6756255,0.039788893,201.4948523,205.7866119,169.3388623,9.745445444,201.8988941,205.7866119,206.4360058,170.9692217,0.18774285,0.677615562,0.675327133,0.671997815,0.008332796,0.673080582,0.675327133,0.676453742,0.703637683,0.048066815,0.268987549,0.268848332,0.267950384,0.000578474,0.26858625,0.268848332,0.269401674,0.269537292,0.008915456,29.92829389,29.91033801,29.8061947,0.076519255,29.87739566,29.91033801,29.97240188,30.06613112,0.011758164,20.66236493,20.64060072,20.5790156,0.065653597,20.62257287,20.64060072,20.68440168,20.83257019,0.014761679,19.94679368,19.93332366,19.87929048,0.037705206,19.9198802,19.93332366,19.97078761,20.0038491,0.008569824,171.7607411,172.332362,162.556892,2.562822652,170.141913,172.332362,173.8494915,165.5620425,0.072627569,31.37197815,31.62776,26.85859,0.959630368,31.4872145,31.62776,31.78919,27.674434,0.170917466,28.73713494,28.67815615,28.58291763,0.190437229,28.64139466,28.67815615,28.73238694,29.30479257,0.028258885,0.666472486,0.665580749,0.664122866,0.002882418,0.665018544,0.665580749,0.666408895,0.675059377,0.018435956,20.58527163,20.52748917,20.43026019,0.152465146,20.5040314,20.52748917,20.60866709,21.01394523,0.03349865,253.685065,254.6054432,239.4482509,4.050756864,251.1550583,254.6054432,256.9687869,243.7123252,0.076064667
Yes,1300,1210,1255,-90,0.069230769,,1368.876316,1378.384445,1287.079345,30.69267088,1341.046296,1378.384445,1392.804888,1338.424497,0.091706264,10540.44476,10545.21472,10248.03478,159.2768525,10410.79365,10545.21472,10684.60549,10536.02567,0.053421468,0.147974546,0.148056643,0.144969916,0.000939291,0.147086852,0.148056643,0.148736702,0.147968288,0.030481124,3.828777059,3.808243,3.808243,0.028751261,3.808243,3.808243,3.867898,3.8380705,0.019602865,99.09821588,100.658933,86.871107,3.220540589,97.926184,100.658933,101.394346,89.9270805,0.150811262,1057.550085,1061.465147,1014.165708,25.87354022,1031.996972,1061.465147,1079.731949,1055.910236,0.078786452,311.326227,316.2293644,272.9136316,10.11762666,307.6441802,316.2293644,318.5397325,282.5142555,0.150811262,0.403261432,0.403144915,0.398651347,0.004067347,0.400124663,0.403144915,0.403848908,0.412941672,0.044320516,0.277372439,0.277900812,0.273293296,0.001955225,0.275401688,0.277900812,0.279158849,0.276473563,0.024433161,29.66311392,29.68986354,29.40386876,0.156284148,29.49624074,29.68986354,29.78524141,29.71668957,0.018469244,19.36134778,19.38713531,19.19038797,0.106748929,19.25135964,19.38713531,19.42979349,19.44742953,0.020750453,18.57496524,18.60529373,18.42248562,0.094108162,18.4655339,18.60529373,18.64981513,18.58732993,0.016098139,343.7879785,344.731775,327.158217,6.188779653,338.155139,344.731775,349.259116,339.954996,0.074931201,62.25409236,62.440391,57.591738,0.840390517,61.97884,62.440391,62.788288,61.2280115,0.089190699,27.61450488,27.61842285,27.37248207,0.171933179,27.47689126,27.61842285,27.69334871,27.92943725,0.027952664,0.649038505,0.649107541,0.645206034,0.002708469,0.646865926,0.649107541,0.650290294,0.653990824,0.018714143,21.36135057,21.38789917,21.09004648,0.178110759,21.19728201,21.38789917,21.4614345,21.59897773,0.035162289,435.7268645,438.7533958,409.6900798,9.769780576,426.8682938,438.7533958,443.3435654,426.0337491,0.091706264
Yes,410,410,410,0,0,,465.6538238,459.1473665,448.115203,9.400371537,458.1952753,459.1473665,474.632612,456.4797535,0.072156373,6717.565715,6723.550427,6553.763574,135.5914862,6591.07782,6723.550427,6824.871946,6795.237799,0.072296773,0.058538632,0.05852093,0.058463474,6.93E-05,0.058478309,0.05852093,0.058597579,0.058566288,0.003996243,2.839676,2.839676,2.839676,1.79E-15,2.839676,2.839676,2.839676,2.839676,0,47.46477821,47.5480315,39.333475,2.293569598,46.976874,47.5480315,48.9552085,43.31862,0.212516973,316.538823,316.6152245,308.437233,6.705949769,310.3070568,316.6152245,321.8476718,320.390292,0.075915961,149.1149985,149.3765465,123.5697561,7.205461401,147.5822022,149.3765465,153.7973234,136.0894584,0.212516973,0.639296853,0.636390458,0.63302286,0.011289042,0.634989466,0.636390458,0.637365614,0.659563146,0.081359646,0.246021331,0.245864357,0.244982096,0.001003142,0.245302341,0.245864357,0.246385569,0.247343258,0.019015873,26.88961056,26.87466349,26.73916519,0.137420388,26.78342931,26.87466349,26.95269942,27.05359973,0.023205988,18.84168395,18.81892586,18.7417986,0.104894562,18.77630119,18.81892586,18.87119182,18.99636022,0.026660065,18.27276043,18.26807665,18.18953391,0.072553839,18.21262205,18.26807665,18.31337576,18.3481951,0.017263875,101.3054587,99.814962,97.515752,1.982710369,99.71236075,99.814962,103.0881405,99.676799,0.070859123,18.79664345,18.747803,18.398193,0.470430819,18.485596,18.747803,19.142787,18.26709,0.130091418,25.89813915,25.82985952,25.71430556,0.241885783,25.78699769,25.82985952,25.90580218,26.30548734,0.044992275,0.621195146,0.620072446,0.618144467,0.003977692,0.619358036,0.620072446,0.621336131,0.627871098,0.030833101,17.46422759,17.42048498,17.30677414,0.186822966,17.3630909,17.42048498,17.49296281,17.76425221,0.051782945,148.2222156,146.151146,142.6394993,2.992231194,145.8480859,146.151146,151.0802527,145.3020184,0.072156373
